SDZ,Area,Series,Count,Population,Value
N21000318,Court_C,Economically active: Self-employed (including full-time students),49,1577,0.031071655041217502
N21000319,Court_D,Economically active: Self-employed (including full-time students),32,1695,0.01887905604719764
N21000320,Court_E,Economically active: Self-employed (including full-time students),108,2396,0.045075125208681135
N21000321,Court_F,Economically active: Self-employed (including full-time students),35,1196,0.029264214046822744
N21000322,Court_G,Economically active: Self-employed (including full-time students),32,1275,0.025098039215686273
N21000323,Court_H,Economically active: Self-employed (including full-time students),50,1831,0.027307482250136537
N21000324,Court_J,Economically active: Self-employed (including full-time students),76,1937,0.03923593185338152
N21000325,Court_K,Economically active: Self-employed (including full-time students),38,1621,0.023442319555829736
N21000326,Court_L,Economically active: Self-employed (including full-time students),58,1368,0.04239766081871345
N21000327,Court_N,Economically active: Self-employed (including full-time students),37,1678,0.02205005959475566
N21000328,Court_P,Economically active: Self-employed (including full-time students),28,1503,0.018629407850964737
N21000329,Court_Q,Economically active: Self-employed (including full-time students),44,1288,0.034161490683229816
N21000330,Court_R,Economically active: Self-employed (including full-time students),38,1521,0.024983563445101907
N21000331,Court_S,Economically active: Self-employed (including full-time students),52,2189,0.02375513933302878
N21000332,Court_T,Economically active: Self-employed (including full-time students),42,1435,0.02926829268292683
N21000333,Court_U,Economically active: Self-employed (including full-time students),40,1267,0.03157063930544594
N21000334,Court_W,Economically active: Self-employed (including full-time students),33,2045,0.01613691931540342
N21000335,Court_X,Economically active: Self-employed (including full-time students),61,2210,0.02760180995475113
N21000336,Benbradagh_A,Economically active: Self-employed (including full-time students),180,3005,0.059900166389351084
N21000337,Benbradagh_B,Economically active: Self-employed (including full-time students),144,1852,0.07775377969762419
N21000338,Benbradagh_C,Economically active: Self-employed (including full-time students),79,1465,0.05392491467576792
N21000339,Benbradagh_D,Economically active: Self-employed (including full-time students),390,2975,0.13109243697478992
N21000340,Benbradagh_E,Economically active: Self-employed (including full-time students),379,3308,0.11457073760580411
N21000341,Benbradagh_F,Economically active: Self-employed (including full-time students),319,3346,0.09533771667662881
N21000342,Benbradagh_G,Economically active: Self-employed (including full-time students),287,1868,0.15364025695931477
N21000343,Limavady_A,Economically active: Self-employed (including full-time students),225,2860,0.07867132867132867
N21000344,Limavady_B,Economically active: Self-employed (including full-time students),55,1228,0.04478827361563518
N21000345,Limavady_C,Economically active: Self-employed (including full-time students),95,2268,0.04188712522045855
N21000346,Limavady_D,Economically active: Self-employed (including full-time students),191,3232,0.059096534653465344
N21000347,Limavady_E,Economically active: Self-employed (including full-time students),84,2739,0.03066812705366922
N21000348,Limavady_F,Economically active: Self-employed (including full-time students),277,2095,0.13221957040572793
N21000349,Limavady_G,Economically active: Self-employed (including full-time students),106,1808,0.0586283185840708
N21000350,Bann_A,Economically active: Self-employed (including full-time students),80,1155,0.06926406926406926
N21000351,Bann_B,Economically active: Self-employed (including full-time students),221,2783,0.0794107078692059
N21000352,Bann_C,Economically active: Self-employed (including full-time students),220,2402,0.09159034138218151
N21000353,Bann_D,Economically active: Self-employed (including full-time students),467,3529,0.1323321054122981
N21000354,Bann_E,Economically active: Self-employed (including full-time students),265,1863,0.14224369296833064
N21000355,Bann_F,Economically active: Self-employed (including full-time students),71,1252,0.05670926517571885
N21000356,Bann_G,Economically active: Self-employed (including full-time students),369,2857,0.12915645782289115
N21000357,Bann_H,Economically active: Self-employed (including full-time students),111,1694,0.06552538370720189
N21000358,Coleraine_A,Economically active: Self-employed (including full-time students),78,2830,0.02756183745583039
N21000359,Coleraine_B,Economically active: Self-employed (including full-time students),168,2729,0.06156101135947233
N21000360,Coleraine_C,Economically active: Self-employed (including full-time students),95,2624,0.036204268292682924
N21000361,Coleraine_D,Economically active: Self-employed (including full-time students),54,1288,0.04192546583850932
N21000362,Coleraine_E,Economically active: Self-employed (including full-time students),53,1877,0.02823654768247203
N21000363,Coleraine_F,Economically active: Self-employed (including full-time students),108,2351,0.04593789876648235
N21000364,Coleraine_G,Economically active: Self-employed (including full-time students),57,2188,0.026051188299817184
N21000365,Coleraine_H,Economically active: Self-employed (including full-time students),137,2775,0.04936936936936937
N21000366,Coleraine_J,Economically active: Self-employed (including full-time students),176,2793,0.06301467955603295
N21000367,Coleraine_K,Economically active: Self-employed (including full-time students),135,2171,0.062183325656379546
N21000368,Causeway_A,Economically active: Self-employed (including full-time students),199,1427,0.13945339873861248
N21000369,Causeway_B,Economically active: Self-employed (including full-time students),121,1286,0.09409020217729394
N21000370,Causeway_C,Economically active: Self-employed (including full-time students),61,1247,0.04891740176423416
N21000371,Causeway_D,Economically active: Self-employed (including full-time students),97,1783,0.05440269209197981
N21000372,Causeway_E,Economically active: Self-employed (including full-time students),237,3081,0.07692307692307693
N21000373,Causeway_F,Economically active: Self-employed (including full-time students),163,2068,0.0788201160541586
N21000374,Causeway_G,Economically active: Self-employed (including full-time students),121,2653,0.04560874481718809
N21000375,Causeway_H,Economically active: Self-employed (including full-time students),241,3132,0.07694763729246488
N21000376,Causeway_J,Economically active: Self-employed (including full-time students),269,1999,0.1345672836418209
N21000377,Causeway_K,Economically active: Self-employed (including full-time students),354,2985,0.1185929648241206
N21000378,Causeway_L,Economically active: Self-employed (including full-time students),256,2882,0.08882720333102012
N21000379,The_Glens_A,Economically active: Self-employed (including full-time students),240,3155,0.07606973058637084
N21000380,The_Glens_B,Economically active: Self-employed (including full-time students),179,2614,0.06847742922723794
N21000381,The_Glens_C,Economically active: Self-employed (including full-time students),456,2789,0.1634994621728218
N21000382,The_Glens_D,Economically active: Self-employed (including full-time students),173,1882,0.09192348565356004
N21000383,The_Glens_E,Economically active: Self-employed (including full-time students),244,1922,0.12695109261186263
N21000384,The_Glens_F,Economically active: Self-employed (including full-time students),398,3088,0.12888601036269431
N21000385,The_Glens_G,Economically active: Self-employed (including full-time students),192,2027,0.09472126295017266
N21000386,Ballymoney_A,Economically active: Self-employed (including full-time students),231,2591,0.08915476649942107
N21000387,Ballymoney_B,Economically active: Self-employed (including full-time students),125,2375,0.05263157894736842
N21000388,Ballymoney_C,Economically active: Self-employed (including full-time students),155,2209,0.07016749660479855
N21000389,Ballymoney_D,Economically active: Self-employed (including full-time students),81,1928,0.042012448132780086
N21000390,Ballymoney_E,Economically active: Self-employed (including full-time students),116,2188,0.05301645338208409
N21000391,Ballymoney_F,Economically active: Self-employed (including full-time students),132,2347,0.05624201107797188
N21000392,Ballymoney_G,Economically active: Self-employed (including full-time students),250,1725,0.14492753623188406
N21000393,Ballymoney_H,Economically active: Self-employed (including full-time students),363,3237,0.11214087117701575
N21000394,Ballymoney_J,Economically active: Self-employed (including full-time students),78,1236,0.06310679611650485
N21000395,Ballymoney_K,Economically active: Self-employed (including full-time students),445,3312,0.13435990338164253
N21000396,Ballymoney_L,Economically active: Self-employed (including full-time students),93,1370,0.06788321167883211
N21000397,The_Moor_A,Economically active: Self-employed (including full-time students),101,2560,0.039453125
N21000398,The_Moor_B,Economically active: Self-employed (including full-time students),119,2920,0.040753424657534246
N21000399,The_Moor_C,Economically active: Self-employed (including full-time students),44,1150,0.03826086956521739
N21000400,The_Moor_D,Economically active: Self-employed (including full-time students),61,2922,0.02087611225188227
N21000401,The_Moor_E,Economically active: Self-employed (including full-time students),54,1565,0.03450479233226837
N21000402,The_Moor_F,Economically active: Self-employed (including full-time students),70,2228,0.03141831238779174
N21000403,The_Moor_G,Economically active: Self-employed (including full-time students),82,1735,0.04726224783861672
N21000404,The_Moor_H,Economically active: Self-employed (including full-time students),150,2047,0.07327796775769418
N21000405,Foyleside_A,Economically active: Self-employed (including full-time students),133,2956,0.04499323410013532
N21000406,Foyleside_B,Economically active: Self-employed (including full-time students),158,2117,0.07463391591875296
N21000407,Foyleside_C,Economically active: Self-employed (including full-time students),110,2420,0.045454545454545456
N21000408,Foyleside_D,Economically active: Self-employed (including full-time students),137,3103,0.044150821785369
N21000409,Foyleside_E,Economically active: Self-employed (including full-time students),207,3366,0.06149732620320856
N21000410,Foyleside_F,Economically active: Self-employed (including full-time students),79,1544,0.05116580310880829
N21000411,Foyleside_G,Economically active: Self-employed (including full-time students),90,2063,0.043625787687833255
N21000412,Ballyarnett_A,Economically active: Self-employed (including full-time students),195,2472,0.07888349514563107
N21000413,Ballyarnett_B,Economically active: Self-employed (including full-time students),58,2284,0.025394045534150613
N21000414,Ballyarnett_C,Economically active: Self-employed (including full-time students),102,1470,0.06938775510204082
N21000415,Ballyarnett_D,Economically active: Self-employed (including full-time students),158,3044,0.0519053876478318
N21000416,Ballyarnett_E,Economically active: Self-employed (including full-time students),57,2031,0.028064992614475627
N21000417,Ballyarnett_F,Economically active: Self-employed (including full-time students),70,2102,0.03330161750713606
N21000418,Ballyarnett_G,Economically active: Self-employed (including full-time students),67,2863,0.023402025847013622
N21000419,Ballyarnett_H,Economically active: Self-employed (including full-time students),168,1962,0.0856269113149847
N21000420,Ballyarnett_J,Economically active: Self-employed (including full-time students),117,2100,0.055714285714285716
N21000421,Ballyarnett_K,Economically active: Self-employed (including full-time students),102,2446,0.041700735895339326
N21000422,Ballyarnett_L,Economically active: Self-employed (including full-time students),94,2476,0.03796445880452343
N21000423,Waterside_A,Economically active: Self-employed (including full-time students),212,2429,0.08727871552079045
N21000424,Waterside_B,Economically active: Self-employed (including full-time students),72,1994,0.03610832497492478
N21000425,Waterside_C,Economically active: Self-employed (including full-time students),134,2533,0.052901697591788394
N21000426,Waterside_D,Economically active: Self-employed (including full-time students),78,1995,0.039097744360902256
N21000427,Waterside_E,Economically active: Self-employed (including full-time students),80,2066,0.03872216844143272
N21000428,Waterside_F,Economically active: Self-employed (including full-time students),93,2209,0.04210049796287913
N21000429,Waterside_G,Economically active: Self-employed (including full-time students),74,2208,0.03351449275362319
N21000430,Waterside_H,Economically active: Self-employed (including full-time students),121,2190,0.055251141552511415
N21000431,Waterside_J,Economically active: Self-employed (including full-time students),153,2542,0.06018882769472856
N21000432,Waterside_K,Economically active: Self-employed (including full-time students),120,2202,0.05449591280653951
N21000433,Waterside_L,Economically active: Self-employed (including full-time students),169,2265,0.07461368653421634
N21000434,Waterside_N,Economically active: Self-employed (including full-time students),83,2110,0.03933649289099526
N21000435,Waterside_P,Economically active: Self-employed (including full-time students),98,2303,0.0425531914893617
N21000436,Faughan_A,Economically active: Self-employed (including full-time students),122,2608,0.04677914110429448
N21000437,Faughan_B,Economically active: Self-employed (including full-time students),60,1145,0.05240174672489083
N21000438,Faughan_C,Economically active: Self-employed (including full-time students),130,2426,0.05358615004122012
N21000439,Faughan_D,Economically active: Self-employed (including full-time students),208,2475,0.08404040404040404
N21000440,Faughan_E,Economically active: Self-employed (including full-time students),378,3420,0.11052631578947368
N21000441,Faughan_F,Economically active: Self-employed (including full-time students),134,2837,0.04723299259781459
N21000442,Faughan_G,Economically active: Self-employed (including full-time students),267,2990,0.08929765886287626
N21000443,Faughan_H,Economically active: Self-employed (including full-time students),123,1335,0.09213483146067415
N21000444,Sperrin_A,Economically active: Self-employed (including full-time students),247,2122,0.11639962299717248
N21000445,Sperrin_B,Economically active: Self-employed (including full-time students),306,2978,0.10275352585627938
N21000446,Sperrin_C,Economically active: Self-employed (including full-time students),188,2509,0.07493025109605421
N21000447,Sperrin_D,Economically active: Self-employed (including full-time students),173,2887,0.05992379632836855
N21000448,Sperrin_E,Economically active: Self-employed (including full-time students),63,1393,0.04522613065326633
N21000449,Sperrin_F,Economically active: Self-employed (including full-time students),422,3048,0.1384514435695538
N21000450,Sperrin_G,Economically active: Self-employed (including full-time students),72,2720,0.026470588235294117
N21000451,Sperrin_H,Economically active: Self-employed (including full-time students),92,2932,0.03137789904502047
N21000452,Sperrin_J,Economically active: Self-employed (including full-time students),67,1439,0.046560111188325225
N21000453,Sperrin_K,Economically active: Self-employed (including full-time students),287,2691,0.10665180230397622
N21000454,Derg_A,Economically active: Self-employed (including full-time students),109,2135,0.05105386416861827
N21000455,Derg_B,Economically active: Self-employed (including full-time students),75,1978,0.037917087967644085
N21000456,Derg_C,Economically active: Self-employed (including full-time students),172,2442,0.07043407043407043
N21000457,Derg_D,Economically active: Self-employed (including full-time students),174,1908,0.09119496855345911
N21000458,Derg_E,Economically active: Self-employed (including full-time students),73,1425,0.051228070175438595
N21000459,Derg_F,Economically active: Self-employed (including full-time students),156,2980,0.052348993288590606
N21000460,Derg_G,Economically active: Self-employed (including full-time students),239,1933,0.12364200724262804
N21000461,Derg_H,Economically active: Self-employed (including full-time students),332,3008,0.11037234042553191
N21000462,Erne_East_A,Economically active: Self-employed (including full-time students),362,2860,0.12657342657342657
N21000463,Erne_East_B,Economically active: Self-employed (including full-time students),288,2828,0.10183875530410184
N21000464,Erne_East_C,Economically active: Self-employed (including full-time students),150,1898,0.07903055848261328
N21000465,Erne_East_D,Economically active: Self-employed (including full-time students),165,3020,0.054635761589403975
N21000466,Erne_East_E,Economically active: Self-employed (including full-time students),278,2777,0.10010803024846956
N21000467,Erne_East_F,Economically active: Self-employed (including full-time students),257,2564,0.10023400936037441
N21000468,Erne_West_A,Economically active: Self-employed (including full-time students),266,2272,0.11707746478873239
N21000469,Erne_West_B,Economically active: Self-employed (including full-time students),143,1575,0.09079365079365079
N21000470,Erne_West_C,Economically active: Self-employed (including full-time students),338,2914,0.11599176389842142
N21000471,Erne_West_D,Economically active: Self-employed (including full-time students),311,2683,0.11591502049944093
N21000472,Erne_West_E,Economically active: Self-employed (including full-time students),192,2499,0.07683073229291716
N21000473,Erne_West_F,Economically active: Self-employed (including full-time students),279,2717,0.10268678689731321
N21000474,Enniskillen_A,Economically active: Self-employed (including full-time students),160,1917,0.08346374543557643
N21000475,Enniskillen_B,Economically active: Self-employed (including full-time students),82,2666,0.03075768942235559
N21000476,Enniskillen_C,Economically active: Self-employed (including full-time students),126,2226,0.05660377358490566
N21000477,Enniskillen_D,Economically active: Self-employed (including full-time students),151,2478,0.060936238902340595
N21000478,Enniskillen_E,Economically active: Self-employed (including full-time students),67,1607,0.04169259489732421
N21000479,Enniskillen_F,Economically active: Self-employed (including full-time students),148,2340,0.06324786324786325
N21000480,Enniskillen_G,Economically active: Self-employed (including full-time students),282,2900,0.09724137931034482
N21000481,Enniskillen_H,Economically active: Self-employed (including full-time students),130,2317,0.05610703495899871
N21000482,Erne_North_A,Economically active: Self-employed (including full-time students),149,2283,0.06526500219010074
N21000483,Erne_North_B,Economically active: Self-employed (including full-time students),243,2534,0.09589581689029203
N21000484,Erne_North_C,Economically active: Self-employed (including full-time students),209,1799,0.11617565314063369
N21000485,Erne_North_D,Economically active: Self-employed (including full-time students),115,2325,0.04946236559139785
N21000486,Erne_North_E,Economically active: Self-employed (including full-time students),75,1364,0.05498533724340176
N21000487,Erne_North_F,Economically active: Self-employed (including full-time students),299,2645,0.11304347826086956
N21000488,Erne_North_G,Economically active: Self-employed (including full-time students),219,2134,0.10262417994376757
N21000489,West_Tyrone_A,Economically active: Self-employed (including full-time students),342,2498,0.13690952762209768
N21000490,West_Tyrone_B,Economically active: Self-employed (including full-time students),176,1686,0.10438908659549229
N21000491,West_Tyrone_C,Economically active: Self-employed (including full-time students),358,2954,0.12119160460392688
N21000492,West_Tyrone_D,Economically active: Self-employed (including full-time students),68,1217,0.05587510271158587
N21000493,West_Tyrone_E,Economically active: Self-employed (including full-time students),362,2772,0.1305916305916306
N21000494,West_Tyrone_F,Economically active: Self-employed (including full-time students),350,2866,0.12212142358688068
N21000495,West_Tyrone_G,Economically active: Self-employed (including full-time students),265,2610,0.10153256704980843
N21000496,Omagh_A,Economically active: Self-employed (including full-time students),185,3211,0.05761445032700093
N21000497,Omagh_B,Economically active: Self-employed (including full-time students),38,1231,0.030869212022745736
N21000498,Omagh_C,Economically active: Self-employed (including full-time students),138,2749,0.050200072753728626
N21000499,Omagh_D,Economically active: Self-employed (including full-time students),83,1670,0.04970059880239521
N21000500,Omagh_E,Economically active: Self-employed (including full-time students),110,2335,0.047109207708779445
N21000501,Omagh_F,Economically active: Self-employed (including full-time students),83,1767,0.04697226938313526
N21000502,Omagh_G,Economically active: Self-employed (including full-time students),183,2468,0.07414910858995137
N21000503,Omagh_H,Economically active: Self-employed (including full-time students),148,3048,0.048556430446194225
N21000504,Mid_Tyrone_A,Economically active: Self-employed (including full-time students),353,2963,0.11913601079986501
N21000505,Mid_Tyrone_B,Economically active: Self-employed (including full-time students),301,2878,0.10458651841556636
N21000506,Mid_Tyrone_C,Economically active: Self-employed (including full-time students),133,1978,0.0672396359959555
N21000507,Mid_Tyrone_D,Economically active: Self-employed (including full-time students),273,2761,0.09887721839913075
N21000508,Mid_Tyrone_E,Economically active: Self-employed (including full-time students),317,3076,0.10305591677503251
N21000509,Mid_Tyrone_F,Economically active: Self-employed (including full-time students),224,1814,0.12348401323042998
N21000510,Mid_Tyrone_G,Economically active: Self-employed (including full-time students),220,2120,0.10377358490566038
N21000511,Downshire_West_A,Economically active: Self-employed (including full-time students),124,2657,0.04666917576213775
N21000512,Downshire_West_B,Economically active: Self-employed (including full-time students),250,2800,0.08928571428571429
N21000513,Downshire_West_C,Economically active: Self-employed (including full-time students),155,2659,0.05829259119969914
N21000514,Downshire_West_D,Economically active: Self-employed (including full-time students),129,2232,0.05779569892473118
N21000515,Downshire_West_E,Economically active: Self-employed (including full-time students),135,1793,0.07529280535415504
N21000516,Downshire_West_F,Economically active: Self-employed (including full-time students),136,1716,0.07925407925407925
N21000517,Downshire_West_G,Economically active: Self-employed (including full-time students),439,3336,0.1315947242206235
N21000518,Killultagh_A,Economically active: Self-employed (including full-time students),137,2441,0.05612453912331012
N21000519,Killultagh_B,Economically active: Self-employed (including full-time students),297,2727,0.10891089108910891
N21000520,Killultagh_C,Economically active: Self-employed (including full-time students),350,3213,0.10893246187363835
N21000521,Killultagh_D,Economically active: Self-employed (including full-time students),146,2271,0.06428885953324527
N21000522,Killultagh_E,Economically active: Self-employed (including full-time students),169,3244,0.05209617755856967
N21000523,Killultagh_F,Economically active: Self-employed (including full-time students),185,2251,0.08218569524655708
N21000524,Killultagh_G,Economically active: Self-employed (including full-time students),274,2735,0.10018281535648994
N21000525,Killultagh_H,Economically active: Self-employed (including full-time students),195,3135,0.06220095693779904
N21000526,Lisburn_South_A,Economically active: Self-employed (including full-time students),65,1423,0.04567814476458187
N21000527,Lisburn_South_B,Economically active: Self-employed (including full-time students),90,2459,0.036600244001626675
N21000528,Lisburn_South_C,Economically active: Self-employed (including full-time students),129,2835,0.0455026455026455
N21000529,Lisburn_South_D,Economically active: Self-employed (including full-time students),79,2081,0.037962518020182606
N21000530,Lisburn_South_E,Economically active: Self-employed (including full-time students),192,3610,0.05318559556786703
N21000531,Lisburn_South_F,Economically active: Self-employed (including full-time students),78,1382,0.056439942112879886
N21000532,Lisburn_South_G,Economically active: Self-employed (including full-time students),136,2910,0.04673539518900344
N21000533,Lisburn_South_H,Economically active: Self-employed (including full-time students),108,2627,0.041111534069280545
N21000534,Lisburn_South_J,Economically active: Self-employed (including full-time students),89,2355,0.03779193205944798
N21000535,Lisburn_South_K,Economically active: Self-employed (including full-time students),64,2636,0.024279210925644917
N21000536,Lisburn_North_A,Economically active: Self-employed (including full-time students),46,1389,0.03311735061195104
N21000537,Lisburn_North_B,Economically active: Self-employed (including full-time students),81,1633,0.049601959583588484
N21000538,Lisburn_North_C,Economically active: Self-employed (including full-time students),118,2910,0.04054982817869416
N21000539,Lisburn_North_D,Economically active: Self-employed (including full-time students),126,2122,0.05937794533459001
N21000540,Lisburn_North_E,Economically active: Self-employed (including full-time students),97,2012,0.04821073558648111
N21000541,Lisburn_North_F,Economically active: Self-employed (including full-time students),154,3036,0.050724637681159424
N21000542,Lisburn_North_G,Economically active: Self-employed (including full-time students),165,3716,0.04440258342303552
N21000543,Lisburn_North_H,Economically active: Self-employed (including full-time students),104,2180,0.047706422018348627
N21000544,Lisburn_North_J,Economically active: Self-employed (including full-time students),74,2226,0.03324348607367475
N21000545,Lisburn_North_K,Economically active: Self-employed (including full-time students),107,2224,0.048111510791366906
N21000546,Downshire_East_A,Economically active: Self-employed (including full-time students),369,3264,0.1130514705882353
N21000547,Downshire_East_B,Economically active: Self-employed (including full-time students),42,1729,0.024291497975708502
N21000548,Downshire_East_C,Economically active: Self-employed (including full-time students),130,1830,0.07103825136612021
N21000549,Downshire_East_D,Economically active: Self-employed (including full-time students),348,2371,0.14677351328553354
N21000550,Downshire_East_E,Economically active: Self-employed (including full-time students),305,3338,0.09137207908927501
N21000551,Downshire_East_F,Economically active: Self-employed (including full-time students),242,2168,0.11162361623616236
N21000552,Downshire_East_G,Economically active: Self-employed (including full-time students),196,2047,0.09574987787005373
N21000553,Castlereagh_South_A,Economically active: Self-employed (including full-time students),165,2660,0.06203007518796992
N21000554,Castlereagh_South_B,Economically active: Self-employed (including full-time students),171,3114,0.05491329479768786
N21000555,Castlereagh_South_C,Economically active: Self-employed (including full-time students),99,2121,0.04667609618104668
N21000556,Castlereagh_South_D,Economically active: Self-employed (including full-time students),179,2828,0.0632956152758133
N21000557,Castlereagh_South_E,Economically active: Self-employed (including full-time students),252,3619,0.06963249516441006
N21000558,Castlereagh_South_F,Economically active: Self-employed (including full-time students),78,1572,0.04961832061068702
N21000559,Castlereagh_South_G,Economically active: Self-employed (including full-time students),107,2188,0.04890310786106033
N21000560,Castlereagh_South_H,Economically active: Self-employed (including full-time students),119,2330,0.051072961373390555
N21000561,Castlereagh_South_J,Economically active: Self-employed (including full-time students),221,3057,0.0722930978083088
N21000562,Castlereagh_East_A,Economically active: Self-employed (including full-time students),110,2519,0.043668122270742356
N21000563,Castlereagh_East_B,Economically active: Self-employed (including full-time students),146,2478,0.058918482647296204
N21000564,Castlereagh_East_C,Economically active: Self-employed (including full-time students),128,2375,0.053894736842105266
N21000565,Castlereagh_East_D,Economically active: Self-employed (including full-time students),93,1929,0.04821150855365474
N21000566,Castlereagh_East_E,Economically active: Self-employed (including full-time students),75,1954,0.0383828045035824
N21000567,Castlereagh_East_F,Economically active: Self-employed (including full-time students),89,2204,0.04038112522686026
N21000568,Castlereagh_East_G,Economically active: Self-employed (including full-time students),144,2223,0.06477732793522267
N21000569,Castlereagh_East_H,Economically active: Self-employed (including full-time students),114,2462,0.0463038180341186
N21000570,Castlereagh_East_J,Economically active: Self-employed (including full-time students),267,2161,0.12355391022674687
N21000571,Castlereagh_East_K,Economically active: Self-employed (including full-time students),83,1594,0.052070263488080304
N21000572,Bannside_A,Economically active: Self-employed (including full-time students),315,2293,0.13737461840383777
N21000573,Bannside_B,Economically active: Self-employed (including full-time students),110,2659,0.04136893569010906
N21000574,Bannside_C,Economically active: Self-employed (including full-time students),296,2223,0.13315339631129106
N21000575,Bannside_D,Economically active: Self-employed (including full-time students),87,1370,0.06350364963503649
N21000576,Bannside_E,Economically active: Self-employed (including full-time students),174,2853,0.060988433228180865
N21000577,Bannside_F,Economically active: Self-employed (including full-time students),102,1879,0.054284193720063864
N21000578,Bannside_G,Economically active: Self-employed (including full-time students),90,1658,0.054282267792521106
N21000579,Bannside_H,Economically active: Self-employed (including full-time students),271,2352,0.11522108843537415
N21000580,Bannside_J,Economically active: Self-employed (including full-time students),285,2555,0.11154598825831702
N21000581,Ballymena_A,Economically active: Self-employed (including full-time students),51,1923,0.0265210608424337
N21000582,Ballymena_B,Economically active: Self-employed (including full-time students),171,2918,0.05860178204249486
N21000583,Ballymena_C,Economically active: Self-employed (including full-time students),106,2486,0.042638777152051485
N21000584,Ballymena_D,Economically active: Self-employed (including full-time students),145,2711,0.05348579859830321
N21000585,Ballymena_E,Economically active: Self-employed (including full-time students),84,2607,0.03222094361334868
N21000586,Ballymena_F,Economically active: Self-employed (including full-time students),173,2707,0.0639083856667898
N21000587,Ballymena_G,Economically active: Self-employed (including full-time students),46,2621,0.01755055322396032
N21000588,Ballymena_H,Economically active: Self-employed (including full-time students),68,2229,0.03050695379093764
N21000589,Ballymena_J,Economically active: Self-employed (including full-time students),20,1171,0.017079419299743808
N21000590,Ballymena_K,Economically active: Self-employed (including full-time students),153,2918,0.05243317340644277
N21000591,Braid_A,Economically active: Self-employed (including full-time students),308,2910,0.10584192439862543
N21000592,Braid_B,Economically active: Self-employed (including full-time students),288,2126,0.1354656632173095
N21000593,Braid_C,Economically active: Self-employed (including full-time students),396,3466,0.1142527409117138
N21000594,Braid_D,Economically active: Self-employed (including full-time students),83,1372,0.060495626822157436
N21000595,Braid_E,Economically active: Self-employed (including full-time students),93,1725,0.05391304347826087
N21000596,Braid_F,Economically active: Self-employed (including full-time students),455,3179,0.14312676942434727
N21000597,Braid_G,Economically active: Self-employed (including full-time students),55,2381,0.023099538009239817
N21000598,Braid_H,Economically active: Self-employed (including full-time students),382,3426,0.11150029188558085
N21000599,Braid_J,Economically active: Self-employed (including full-time students),56,1119,0.050044682752457555
N21000600,Braid_K,Economically active: Self-employed (including full-time students),100,2120,0.04716981132075472
N21000601,Coast_Road_A,Economically active: Self-employed (including full-time students),93,1475,0.06305084745762712
N21000602,Coast_Road_B,Economically active: Self-employed (including full-time students),170,1245,0.13654618473895583
N21000603,Coast_Road_C,Economically active: Self-employed (including full-time students),198,1890,0.10476190476190476
N21000604,Coast_Road_D,Economically active: Self-employed (including full-time students),122,2146,0.05684995340167754
N21000605,Coast_Road_E,Economically active: Self-employed (including full-time students),68,2010,0.03383084577114428
N21000606,Coast_Road_F,Economically active: Self-employed (including full-time students),118,2404,0.04908485856905158
N21000607,Coast_Road_G,Economically active: Self-employed (including full-time students),81,1971,0.0410958904109589
N21000608,Coast_Road_H,Economically active: Self-employed (including full-time students),50,2074,0.024108003857280617
N21000609,Coast_Road_J,Economically active: Self-employed (including full-time students),79,1790,0.044134078212290505
N21000610,Larne_Lough_A,Economically active: Self-employed (including full-time students),71,1227,0.05786471067644662
N21000611,Larne_Lough_B,Economically active: Self-employed (including full-time students),97,2183,0.04443426477324782
N21000612,Larne_Lough_C,Economically active: Self-employed (including full-time students),164,3048,0.05380577427821522
N21000613,Larne_Lough_D,Economically active: Self-employed (including full-time students),296,2300,0.12869565217391304
N21000614,Larne_Lough_E,Economically active: Self-employed (including full-time students),200,2065,0.09685230024213075
N21000615,Larne_Lough_F,Economically active: Self-employed (including full-time students),208,2477,0.08397254743641502
N21000616,Larne_Lough_G,Economically active: Self-employed (including full-time students),91,1488,0.061155913978494625
N21000617,Larne_Lough_H,Economically active: Self-employed (including full-time students),80,1365,0.05860805860805861
N21000618,Larne_Lough_J,Economically active: Self-employed (including full-time students),143,2172,0.06583793738489871
N21000619,Carrick_Castle_A,Economically active: Self-employed (including full-time students),139,2439,0.056990569905699055
N21000620,Carrick_Castle_B,Economically active: Self-employed (including full-time students),101,1902,0.05310199789695058
N21000621,Carrick_Castle_C,Economically active: Self-employed (including full-time students),141,2692,0.05237741456166419
N21000622,Carrick_Castle_D,Economically active: Self-employed (including full-time students),55,2196,0.025045537340619307
N21000623,Carrick_Castle_E,Economically active: Self-employed (including full-time students),108,2383,0.04532102391942929
N21000624,Carrick_Castle_F,Economically active: Self-employed (including full-time students),102,2067,0.04934687953555878
N21000625,Carrick_Castle_G,Economically active: Self-employed (including full-time students),69,1793,0.0384829894032348
N21000626,Carrick_Castle_H,Economically active: Self-employed (including full-time students),50,1337,0.037397157816005985
N21000627,Carrick_Castle_J,Economically active: Self-employed (including full-time students),66,1621,0.040715607649599014
N21000628,Knockagh_A,Economically active: Self-employed (including full-time students),180,1556,0.11568123393316196
N21000629,Knockagh_B,Economically active: Self-employed (including full-time students),77,1717,0.0448456610366919
N21000630,Knockagh_C,Economically active: Self-employed (including full-time students),113,2294,0.04925893635571055
N21000631,Knockagh_D,Economically active: Self-employed (including full-time students),51,1450,0.03517241379310345
N21000632,Knockagh_E,Economically active: Self-employed (including full-time students),41,1547,0.026502908855850032
